Ascend_angle,Descend_angle_1,Descend_angle_2,Cruise_speed_m_per_s,Trip_distance_m,Cruise_altitude_m,Payload,Wind,Direction,T-,?Long_accel-,?Lat_accel-,?Jerk-
16,30,27,30,9239,215,1993,3,124,0,1,1,1
25,9,6,22,12652,723,1273,11,103,0,0,0,0
11,8,5,56,21794,290,396,3,88,0,0,1,0
20,26,23,60,27871,252,261,3,180,0,3,2,2
28,27,24,34,8290,955,1970,18,159,1,0,0,0
25,18,15,99,10141,326,140,4,45,0,3,3,3
30,22,19,76,20440,568,1135,26,58,0,3,3,0
16,16,13,94,26228,530,1861,19,165,0,0,2,0
22,7,4,99,28520,711,1327,4,67,0,1,1,0
8,21,18,103,7551,481,359,11,95,0,2,3,1
4,25,22,40,11417,898,300,4,177,1,0,0,0
24,11,8,78,27018,536,793,27,117,0,0,1,0
14,16,13,35,21279,303,1585,18,47,0,1,0,0
26,18,15,57,11246,849,750,26,19,0,3,2,1
29,15,12,108,22299,261,759,7,95,0,3,3,3
13,29,26,46,23965,498,709,16,87,0,2,1,0
8,13,10,83,27635,412,88,7,31,0,2,3,0
25,7,4,82,23124,931,1597,1,105,0,0,1,0
5,13,10,23,13200,752,58,30,158,1,0,0,0
5,25,22,91,12814,511,1935,19,72,0,2,2,1
9,8,5,79,26591,351,621,19,176,0,0,0,0
18,24,21,25,6702,490,704,17,156,1,0,0,0
17,22,19,105,20456,289,1810,4,135,0,3,3,2
20,22,19,31,7591,690,610,18,173,1,0,0,0
22,15,12,40,8748,858,790,13,120,0,0,0,0
29,24,21,44,29110,545,857,13,35,0,3,2,0
16,18,15,59,10740,440,1579,5,27,0,2,3,0
19,12,9,86,7823,935,1012,9,101,1,0,1,0
5,14,11,38,11647,604,1684,7,60,0,0,0,0
7,30,27,48,14573,821,1413,13,90,0,1,0,0
27,24,21,63,13191,769,1547,29,86,0,2,2,0
11,13,10,81,14663,749,1675,3,146,0,0,0,0
14,10,7,57,21668,694,1477,18,137,0,0,0,0
25,14,11,26,25488,243,640,7,135,0,0,0,0
18,29,26,41,24473,492,1484,5,106,0,1,0,0
6,17,14,97,7341,242,1308,17,18,0,2,3,2
17,8,5,53,7346,426,1636,11,56,0,0,1,0
27,6,3,85,25261,285,1107,13,25,0,1,2,1
19,24,21,67,11467,604,1764,19,59,0,2,3,0
18,7,4,27,28256,498,1911,5,79,0,0,0,0
25,6,3,25,20318,314,1847,9,174,1,0,0,0
25,8,5,72,9966,720,120,9,134,0,0,1,0
23,30,27,51,17684,742,661,23,164,1,0,0,0
12,12,9,26,10362,721,412,29,21,0,1,1,0
20,22,19,58,16673,214,616,22,14,0,3,3,3
9,28,25,39,23468,797,181,17,34,0,2,1,1
9,9,6,37,29343,592,1554,11,166,0,0,0,0
30,11,8,60,17920,538,1583,14,75,0,1,1,0
30,16,13,64,25036,956,350,5,81,0,0,1,0
25,8,5,81,8229,374,1753,29,93,0,1,1,0
4,30,27,71,8039,799,445,27,6,1,2,2,2
5,19,16,94,23179,642,1591,16,6,0,2,2,1
28,15,12,58,7879,480,1093,20,89,0,1,1,0
23,17,14,40,9427,867,590,21,47,0,1,1,0
9,27,24,87,6841,675,1866,20,133,0,2,1,0
17,21,18,50,22018,774,1563,28,85,0,0,0,0
16,27,24,55,9253,951,1356,16,8,0,2,1,1
22,15,12,93,17440,554,1028,11,78,0,3,3,0
3,10,7,37,23873,271,1949,5,37,0,0,0,0
27,28,25,29,13009,774,1079,25,24,0,3,1,1
4,29,26,51,9647,661,1564,27,62,1,2,1,1
4,8,5,57,21186,686,1180,26,133,0,0,0,0
24,7,4,55,6914,722,172,15,171,1,0,0,0
30,24,21,79,17967,835,173,5,160,0,3,3,0
21,17,14,103,10577,528,98,0,175,0,3,3,0
11,14,11,103,18879,733,1598,15,17,0,2,3,0
6,24,21,88,28870,214,31,9,30,0,2,3,2
23,12,9,23,7095,400,1292,14,153,1,0,0,0
26,19,16,48,25424,953,358,10,111,0,0,0,0
26,30,27,22,15143,776,1066,27,112,1,0,0,0
22,11,8,58,11524,532,1666,21,158,1,0,0,0
19,12,9,57,13866,354,729,26,105,0,0,1,0
4,27,24,85,25341,287,1517,16,41,0,2,3,2
8,26,23,74,7628,226,1533,9,65,0,2,3,2
4,23,20,47,27322,723,1847,27,73,0,1,1,0
28,12,9,48,29253,978,1286,26,90,0,0,0,0
15,9,6,81,11789,917,1641,17,140,0,0,0,1
26,26,23,65,13205,266,661,29,87,0,3,3,2
23,18,15,93,28458,750,1427,11,81,0,3,3,0
7,10,7,35,16611,698,711,9,127,0,0,0,0
17,21,18,52,10481,679,439,8,50,0,1,1,0
4,14,11,105,17200,580,721,16,117,0,0,2,0
12,10,7,103,9616,544,1129,14,8,0,1,3,0
10,10,7,33,16778,976,1933,24,164,1,0,0,0
13,13,10,63,17199,328,734,13,158,0,0,1,0
19,7,4,25,6760,496,192,25,155,1,0,0,0
28,18,15,96,21784,872,327,6,132,0,2,3,0
29,11,8,62,12833,302,641,5,32,0,1,2,0
22,15,12,24,8925,245,184,9,101,0,0,0,0
30,30,27,82,15260,634,1312,28,116,0,3,2,0
14,18,15,46,23876,243,17,27,163,1,0,0,0
29,26,23,85,13506,948,1054,28,157,0,0,0,0
15,15,12,38,11465,258,1652,26,92,0,0,1,0
16,17,14,95,27578,225,478,17,4,0,3,3,3
10,18,15,42,13292,383,1077,25,144,1,0,0,0
15,15,12,78,28626,535,1043,29,70,0,2,3,0
9,17,14,97,12190,907,258,20,6,0,2,3,1
23,8,5,72,16162,256,1787,7,144,0,1,2,0
9,17,14,43,19146,743,1166,22,126,0,0,0,0
12,17,14,99,12228,431,521,21,29,0,3,3,1
5,9,6,80,20761,356,1744,21,166,0,0,0,0
5,24,21,37,9694,829,1119,8,69,1,0,0,0
30,8,5,27,8236,306,1125,3,172,0,0,0,0
29,21,18,44,11084,269,900,30,122,1,0,1,0
27,21,18,84,16433,409,981,27,65,0,3,3,2
23,12,9,89,29550,352,1822,11,104,0,2,2,0
30,14,11,54,12341,618,1166,14,120,0,0,1,0
18,6,3,92,25745,868,1083,5,13,0,0,1,0
4,22,19,69,6018,656,1350,16,164,1,0,0,0
21,7,4,87,13050,453,519,13,112,0,1,1,0
17,30,27,55,18482,667,608,7,3,0,2,2,0
5,8,5,96,26850,832,718,28,21,0,1,1,0
30,30,27,93,7595,531,831,10,163,0,3,3,1
10,15,12,27,29437,783,1278,26,97,0,0,0,0
30,16,13,102,23740,751,1270,11,5,0,3,3,0
9,18,15,95,15641,575,1930,1,175,0,2,3,0
28,16,13,64,27592,471,1133,21,102,0,1,2,0
14,12,9,93,28942,485,1685,26,33,0,3,3,0
20,18,15,37,16489,233,637,7,153,0,0,1,0
18,16,13,43,20503,343,1066,23,160,1,0,0,0
14,25,22,30,24276,399,1090,8,111,0,0,0,0
7,16,13,59,29419,306,857,30,81,0,1,2,0
22,25,22,43,15540,772,1497,11,135,0,0,0,0
13,23,20,40,8608,246,123,8,164,0,1,1,0
26,28,25,43,20590,753,674,18,1,0,3,2,1
11,19,16,93,26910,352,1695,6,137,0,2,3,1
29,20,17,100,18954,650,1923,16,143,0,3,2,0
25,12,9,108,9125,676,786,25,112,0,1,2,0
3,29,26,82,11769,937,1618,16,28,1,2,2,1
19,15,12,59,7539,772,912,16,90,0,0,0,0
7,15,12,77,21969,992,275,0,77,0,0,1,0
12,10,7,29,14862,587,956,12,50,0,0,0,0
11,6,3,27,13438,655,942,21,70,1,0,0,0
10,20,17,106,27527,906,1294,9,102,0,2,3,0
10,20,17,88,25215,739,723,23,170,0,0,1,0
4,21,18,22,17439,373,835,13,40,0,0,0,0
24,18,15,24,25955,620,433,13,88,0,0,0,0
3,23,20,53,18591,768,580,22,83,0,1,1,0
16,11,8,100,15872,463,1380,0,24,0,1,3,0
8,17,14,33,27858,627,623,16,131,0,0,0,0
19,6,3,56,19943,309,319,30,163,1,0,0,0
7,20,17,67,29138,442,572,3,74,0,2,2,0
8,14,11,79,18628,827,654,14,81,0,0,1,0
22,19,16,49,22755,394,379,30,141,1,0,0,0
18,20,17,62,18129,500,718,24,123,0,0,0,0
24,22,19,58,12140,798,835,23,165,1,0,0,0
23,11,8,53,26845,672,664,7,69,0,0,0,0
10,8,5,25,24037,233,508,19,127,1,0,0,0
25,22,19,72,24437,731,1577,27,36,0,3,3,1
12,24,21,56,25693,465,76,1,21,0,2,1,0
10,6,3,52,21421,345,1038,7,162,0,0,0,0
3,22,19,35,28531,645,639,26,163,1,0,0,0
24,24,21,51,6005,768,296,11,38,0,2,1,0
21,9,6,42,11598,352,1878,23,145,1,0,0,0
3,25,22,73,13443,823,1913,4,85,1,2,2,0
18,9,6,57,8682,445,663,16,122,0,0,0,0
30,9,6,66,11226,447,252,30,103,0,1,1,0
18,15,12,58,11230,767,548,6,8,0,0,1,0
28,30,27,63,28426,319,1117,14,8,0,3,3,3
13,25,22,95,12103,494,1075,1,19,0,2,3,1
26,8,5,30,25856,296,325,17,141,1,0,0,0
28,29,26,29,23891,910,798,27,89,0,0,0,0
30,23,20,41,7665,659,0,8,25,0,2,1,0
26,17,14,81,22914,394,483,7,153,0,2,2,0
11,15,12,46,25333,900,1383,8,94,0,0,0,0
13,23,20,96,17695,690,1232,8,172,0,2,3,0
10,11,8,35,22354,975,161,17,11,0,0,0,0
8,18,15,103,9962,420,1241,17,71,0,2,3,1
3,18,15,22,9691,553,1731,3,104,1,0,0,0
26,27,24,65,11800,733,1060,3,29,0,2,3,0
3,21,18,58,24606,906,528,23,156,1,0,0,0
9,22,19,47,19923,258,969,7,72,0,2,1,1
18,19,16,82,9979,282,953,16,129,0,1,2,1
23,20,17,100,6717,815,312,18,143,0,0,2,0
9,28,25,40,24803,568,1870,20,46,0,2,1,0
6,11,8,99,23708,477,145,2,166,0,0,3,0
11,14,11,52,29354,578,699,4,111,0,0,0,0
4,24,21,79,10640,778,558,8,13,1,2,2,0
27,27,24,102,18516,835,462,18,58,0,3,3,2
25,27,24,58,9116,902,782,28,117,0,0,0,0
17,20,17,53,21720,384,1488,27,54,0,3,3,0
11,24,21,96,9444,890,1112,2,144,0,2,2,0
19,17,14,110,12736,377,1031,22,137,0,2,2,1
27,16,13,34,27954,950,712,5,54,0,0,0,0
13,22,19,94,6789,892,66,11,179,0,2,2,0
28,19,16,75,13273,497,826,2,141,0,3,3,0
27,30,27,101,23560,213,317,12,175,0,3,3,3
6,20,17,102,23694,817,416,28,9,0,2,3,1
29,21,18,95,14714,343,382,16,87,0,3,3,3
18,13,10,105,14368,708,404,27,162,0,0,1,0
13,13,10,71,6960,453,248,30,169,1,0,0,0
8,17,14,104,16604,945,876,16,24,0,2,3,1
24,12,9,84,21750,260,1074,21,56,0,3,3,2
25,22,19,28,13150,245,1035,9,81,0,1,1,0
6,14,11,36,12117,228,1560,30,59,0,1,2,0
8,9,6,76,12755,484,228,6,148,0,0,0,0
11,28,25,36,21439,741,755,8,22,0,1,1,0
9,30,27,75,8653,876,1580,10,43,0,2,2,1
11,25,22,44,6129,601,925,23,7,0,2,1,1
19,21,18,107,13362,879,983,1,180,0,2,3,0
4,27,24,58,26407,515,1966,30,31,0,2,2,2
3,8,5,31,28029,337,838,30,98,0,0,0,0
23,24,21,85,12093,592,1839,23,164,0,0,2,0
24,16,13,58,22316,405,594,6,41,0,1,2,0
20,20,17,80,19388,469,1362,16,88,0,3,3,0
20,25,22,77,19424,737,337,8,146,0,2,2,0
6,14,11,102,8498,466,1271,22,11,0,2,3,0
14,7,4,58,28390,578,1507,10,145,0,0,0,0
19,12,9,103,21380,403,440,19,16,0,3,3,0
17,10,7,40,18677,548,318,11,25,0,0,0,0
23,30,27,45,14579,668,1904,23,164,1,0,0,0
7,7,4,28,14636,358,1291,21,123,1,0,0,0
11,6,3,34,19248,811,626,21,101,0,0,0,0
8,27,24,95,29941,526,1712,16,117,0,2,3,1
17,11,8,109,24012,654,679,0,96,0,0,3,0
28,20,17,35,15162,844,179,29,124,1,0,0,0
11,27,24,74,10065,992,1114,30,13,0,2,2,1
13,16,13,106,9199,414,1672,30,170,0,0,2,0
23,22,19,22,27917,667,904,27,90,0,0,0,0
23,21,18,100,11255,810,1773,13,157,0,2,3,0
27,8,5,28,16583,592,304,9,158,0,0,0,0
28,17,14,56,20227,536,1856,1,11,0,1,1,0
4,26,23,64,14098,972,683,8,133,1,1,0,0
28,25,22,107,24686,941,232,11,109,0,3,3,0
9,29,26,100,17828,278,1937,5,23,0,2,3,2
30,22,19,104,8068,764,1854,0,105,0,3,3,0
9,18,15,78,17029,854,595,5,92,0,1,1,0
17,11,8,98,25157,800,525,5,178,0,0,1,0
21,22,19,36,9460,547,296,9,88,0,0,0,0
4,21,18,46,21361,873,125,22,145,1,0,0,0
26,16,13,39,27795,997,91,24,24,0,1,1,0
29,19,16,93,17801,299,589,3,178,0,3,3,3
5,7,4,51,18653,890,219,3,161,1,0,0,0
5,18,15,53,10939,993,872,18,128,1,0,0,0
11,8,5,109,27314,589,1576,29,80,0,0,2,0
24,25,22,74,15890,399,1532,2,48,0,3,3,1
17,13,10,67,16570,840,1919,18,40,0,1,2,0
22,25,22,67,24691,703,1044,10,99,0,2,3,0
17,23,20,34,14259,342,50,5,101,0,0,0,0
15,7,4,61,6422,763,631,3,39,1,0,0,0
15,29,26,56,17510,808,928,11,115,0,1,0,0
26,29,26,24,24255,214,1278,12,88,0,1,1,1
7,23,20,108,9238,390,644,25,143,0,1,2,1
22,13,10,45,8775,773,822,5,103,0,0,0,0
12,19,16,62,29370,532,1057,30,9,0,2,3,1
4,27,24,63,18888,850,1400,11,48,0,2,2,0
25,19,16,99,22446,415,748,19,109,0,3,3,1
25,22,19,49,16748,427,202,17,27,0,3,3,0
28,27,24,82,18349,202,347,14,104,0,3,3,3
29,6,3,64,14994,290,65,5,26,0,1,1,0
4,29,26,55,23604,726,22,28,157,1,0,0,0
7,21,18,38,12894,413,683,19,90,0,0,0,0
21,14,11,46,16105,720,1473,8,44,0,0,0,0
8,17,14,33,6149,944,1624,22,176,1,0,0,0
24,16,13,84,25079,683,1456,3,82,0,2,3,0
27,8,5,66,25363,966,479,29,12,0,1,2,0
15,19,16,88,17644,491,1202,26,121,0,1,2,0
12,7,4,63,25373,531,1630,20,109,0,0,0,0
16,12,9,58,20135,613,877,25,143,1,0,0,0
5,28,25,23,19450,907,1645,29,153,1,1,0,0
24,16,13,69,7195,852,1173,18,60,0,2,2,0
12,13,10,109,6837,923,402,17,58,1,1,3,0
19,26,23,36,6780,270,900,10,96,0,1,1,0
16,17,14,81,6810,546,689,7,54,0,2,3,0
18,7,4,102,19444,205,1047,22,53,0,2,3,2
17,14,11,56,7632,430,1167,26,85,0,0,1,0
7,13,10,46,12025,547,1312,9,22,0,0,0,0
15,30,27,22,6253,984,661,4,174,0,0,0,0
23,17,14,61,21519,490,1119,28,35,0,3,3,0
13,28,25,45,22735,427,1519,27,83,0,2,2,0
12,10,7,27,24422,814,1816,14,77,0,0,0,0
20,15,12,57,22647,982,982,17,39,0,1,1,0
19,29,26,43,21113,367,1593,7,53,0,2,2,0
15,17,14,51,7527,858,255,21,99,0,0,0,0
21,16,13,97,12619,640,1886,16,30,0,3,3,0
20,8,5,57,8753,725,1963,20,134,1,0,0,0
7,15,12,44,29844,524,774,2,0,0,0,0,0
24,6,3,26,12919,457,323,13,116,0,0,0,0
17,23,20,56,14122,845,1966,30,51,0,2,1,1
11,9,6,99,9138,478,1036,30,44,0,1,3,0
26,20,17,22,27835,954,1552,4,72,0,0,0,0
14,18,15,53,23022,494,921,6,61,0,0,0,0
3,16,13,50,18261,491,1376,4,62,0,0,0,0
13,22,19,56,16826,613,1604,22,110,0,0,0,0
25,21,18,94,10265,577,298,28,140,0,0,2,0
29,19,16,52,15774,858,1791,25,13,0,3,2,1
16,28,25,95,14911,333,298,2,30,0,3,3,2
22,18,15,85,15708,818,266,17,15,0,3,3,1
21,29,26,61,12578,222,212,30,150,1,1,1,1
14,12,9,67,25016,444,317,19,141,0,0,0,0
21,23,20,81,6045,796,1376,2,25,0,2,3,0
16,12,9,43,27160,606,391,16,42,0,0,0,0
7,22,19,78,28869,636,454,6,141,0,2,2,0
18,29,26,93,23874,292,1919,7,85,0,3,3,2
11,30,27,82,9971,897,877,6,153,0,2,2,0
20,7,4,107,21369,800,374,24,60,0,1,2,0
23,24,21,27,25086,474,25,22,25,0,3,1,0
27,16,13,65,27063,753,456,24,96,0,0,1,0
21,22,19,104,20383,914,1101,7,18,0,3,3,1
28,17,14,47,28742,295,154,16,34,0,3,3,0
15,30,27,35,18023,544,1784,2,149,0,0,0,0
17,14,11,66,14235,829,216,27,14,0,1,2,1
5,21,18,94,17064,729,1483,5,103,0,2,2,0
21,8,5,36,11562,883,940,8,177,1,0,0,0
22,29,26,75,10137,380,1804,21,118,0,2,2,1
9,8,5,83,16699,949,828,23,44,0,0,1,0
15,13,10,90,13696,977,1290,13,121,0,0,0,0
5,30,27,107,6805,927,1593,0,11,1,2,2,1
6,11,8,60,17707,929,1375,0,86,0,0,0,0
20,22,19,78,8344,231,1964,29,130,0,1,2,1
11,23,20,105,15623,666,1523,15,16,0,2,3,2
14,12,9,23,28776,772,712,0,42,0,0,0,0
17,6,3,94,8354,978,1645,17,11,1,0,2,0
24,13,10,75,14681,568,114,9,124,0,0,1,0
27,18,15,51,29430,547,1219,29,84,0,0,1,0
10,10,7,40,11047,840,1665,28,138,1,0,0,0
3,7,4,83,14395,347,985,20,106,0,0,0,0
7,7,4,42,6500,884,237,16,17,1,0,0,0
4,28,25,66,6671,428,1042,7,147,1,2,1,0
6,8,5,104,19316,735,1686,10,140,0,0,0,0
16,30,27,78,22163,729,953,28,114,0,2,1,0
24,7,4,73,20599,541,1359,20,86,0,1,1,0
3,9,6,44,20766,457,668,1,135,0,0,0,0
5,28,25,56,8668,854,91,24,28,1,2,1,1
11,9,6,61,18642,706,1102,25,172,1,0,0,0
4,17,14,102,14592,741,108,10,86,0,2,2,0
16,30,27,45,7380,524,1726,28,176,1,0,0,0
26,22,19,92,12004,547,868,17,53,0,3,3,1
10,18,15,94,29899,943,55,7,141,0,1,2,0
20,22,19,59,25710,281,1854,7,70,0,3,3,1
4,16,13,28,13360,775,948,23,108,1,0,0,0
25,19,16,56,8177,357,752,13,16,0,3,3,0
24,7,4,95,13056,237,384,19,140,0,1,2,0
25,27,24,96,16928,528,322,6,40,0,3,3,1
23,10,7,48,9012,799,311,1,54,0,0,0,0
11,6,3,94,12338,871,85,20,46,1,0,2,0
20,28,25,37,14563,874,971,3,138,0,0,0,0
6,7,4,88,21751,868,1243,20,24,0,0,1,0
13,14,11,25,14363,345,1306,26,4,0,1,1,0
15,14,11,88,22629,663,564,14,61,0,1,3,0
26,24,21,106,9995,360,1503,10,138,0,3,3,3
17,25,22,99,10050,412,1960,9,158,0,2,3,2
15,14,11,32,10160,238,1948,18,139,1,0,0,0
27,27,24,56,18263,365,759,30,130,1,0,1,0
23,20,17,70,21527,347,1985,18,113,0,2,2,0
4,14,11,47,10131,752,1386,22,31,1,1,1,0
22,20,17,73,11130,962,400,29,136,0,0,0,0
18,24,21,85,29386,647,1450,6,176,0,2,3,0
12,26,23,104,28022,405,801,30,121,0,2,3,2
3,21,18,43,16353,228,1670,3,27,0,1,1,1
22,27,24,38,14982,409,1645,5,56,0,2,0,0
27,23,20,43,24435,812,1916,20,106,0,0,0,0
11,19,16,99,19738,541,1506,26,167,0,0,1,0
22,17,14,93,8698,895,352,28,93,0,1,3,0
15,27,24,107,11495,748,978,28,95,0,2,3,1
19,6,3,100,20372,690,939,7,175,0,0,1,0
18,9,6,34,29829,806,1245,0,103,0,0,0,0
29,20,17,36,15010,650,1365,20,138,1,0,0,0
8,6,3,62,24611,228,1418,23,121,0,0,0,0
17,23,20,99,25253,269,10,0,146,0,3,3,2
28,12,9,75,28336,212,468,19,92,0,2,2,2
17,20,17,81,6466,782,1449,29,155,0,0,0,0
17,8,5,86,15455,779,1312,28,135,0,0,0,0
8,7,4,48,29453,548,1933,16,88,0,0,0,0
17,25,22,66,26256,625,1448,1,88,0,2,3,0
4,29,26,53,18721,226,1705,22,59,0,2,2,2
21,29,26,110,27471,531,282,8,43,0,3,3,2
10,13,10,65,12733,707,1803,13,100,0,0,0,0
5,14,11,95,15604,478,1071,22,58,0,2,3,0
10,24,21,47,24327,293,834,25,171,1,0,0,0
8,6,3,74,7132,650,34,7,49,1,0,0,0
3,18,15,66,9778,310,1773,12,48,0,2,2,1
6,11,8,52,16408,364,557,11,11,0,0,0,0
27,15,12,103,18374,723,433,26,28,0,3,3,1
19,10,7,68,15195,215,1666,20,157,0,0,2,0
24,17,14,46,18179,965,1295,9,147,0,0,0,0
15,26,23,82,16589,638,671,6,118,0,2,3,0
24,24,21,82,29585,426,788,24,58,0,3,3,1
12,22,19,58,10116,972,1942,5,30,0,1,1,0
17,13,10,109,9071,249,1505,7,68,0,3,3,3
16,30,27,106,17401,590,970,20,43,0,3,3,2
13,17,14,24,27580,251,515,0,69,0,0,0,0
17,18,15,37,22436,583,1465,11,115,0,0,0,0
13,8,5,70,14448,504,1657,12,95,0,0,1,0
29,22,19,108,15247,982,62,2,96,0,3,3,0
18,22,19,41,11745,455,595,18,159,1,0,0,0
22,21,18,80,16556,241,1628,21,68,0,3,3,3
13,8,5,52,16948,296,136,24,43,0,0,2,0
4,14,11,91,13447,305,680,0,42,0,2,2,1
12,7,4,25,8619,629,1946,15,165,1,0,0,0
17,13,10,83,21349,263,895,11,161,0,1,2,0
8,28,25,49,9082,380,1797,18,2,0,2,2,1
6,8,5,76,28846,644,1317,2,72,0,0,0,0
20,16,13,65,14233,455,854,6,101,0,0,2,0
25,14,11,32,29719,436,1832,3,168,0,0,0,0
14,6,3,30,8231,675,1324,18,135,1,0,0,0
11,8,5,37,8998,301,75,30,73,0,0,0,0
18,23,20,55,28896,468,1677,13,59,0,2,3,0
26,12,9,97,19301,871,258,26,133,0,0,1,0
8,7,4,98,16782,823,687,26,35,0,0,2,1
5,23,20,51,18815,203,1673,9,66,0,2,2,2
6,26,23,49,28557,255,1796,18,96,0,1,1,1
23,13,10,76,27798,562,54,21,117,0,0,1,0
28,20,17,105,28493,328,1147,19,20,0,3,3,3
29,6,3,95,20205,440,1656,3,167,0,1,1,0
11,11,8,57,6297,208,1344,4,18,0,1,2,1
11,28,25,42,14149,463,265,13,51,0,2,2,0
4,8,5,41,29730,247,1108,19,127,0,0,0,0
21,20,17,24,27540,750,458,11,133,0,0,0,0
17,9,6,44,26299,446,1258,20,42,0,0,1,0
24,19,16,110,18039,632,1323,22,6,0,3,3,3
25,14,11,110,25078,942,893,27,157,0,0,1,0
30,16,13,32,6655,312,1692,23,106,0,0,0,0
30,15,12,50,8395,478,1118,13,79,0,1,1,0
24,29,26,58,14925,629,482,9,73,0,2,3,0
15,29,26,53,8072,897,1713,8,17,0,2,1,0
5,14,11,44,16078,933,236,6,159,0,0,0,0
21,20,17,78,8488,900,1047,24,75,0,2,2,0
7,21,18,103,18763,960,1165,24,84,0,2,2,0
9,10,7,46,14243,324,187,14,66,0,0,0,0
9,19,16,82,20330,845,784,22,100,0,1,2,0
28,8,5,97,14765,322,351,16,168,0,1,2,0
25,24,21,42,15236,825,707,9,12,0,1,1,0
19,18,15,57,10518,875,1525,25,175,1,0,0,0
26,12,9,60,8737,265,1651,8,82,0,1,2,0
18,28,25,105,21764,454,135,10,31,0,3,3,1
17,8,5,29,11396,861,1881,3,148,1,0,0,0
11,26,23,110,18453,892,661,26,6,0,2,3,2
26,15,12,87,14127,438,1201,9,29,0,3,3,0
14,15,12,63,19090,991,668,7,103,0,0,0,0
29,11,8,104,8350,794,773,5,74,0,1,2,1
19,23,20,110,15893,236,196,23,154,0,2,2,2
22,12,9,45,27079,821,1419,22,152,1,0,0,0
27,24,21,60,14945,629,1869,9,129,0,0,2,0
28,19,16,79,26164,848,645,12,100,0,2,2,0
12,11,8,70,25044,658,1523,28,120,0,0,0,0
22,18,15,40,20867,680,580,24,133,1,0,0,0
11,13,10,25,20086,212,1209,6,147,0,0,0,0
4,18,15,99,29777,369,1210,14,68,0,2,3,1
13,29,26,58,16357,420,1103,19,51,0,2,3,1
24,18,15,53,6731,492,557,13,153,0,0,0,0
28,20,17,69,13242,692,636,29,154,1,0,0,0
22,12,9,104,20509,951,167,21,158,0,0,1,0
12,30,27,77,17214,974,112,7,13,0,2,2,1
5,13,10,44,18304,619,802,0,27,0,0,0,0
13,28,25,110,17729,543,1882,26,145,0,2,2,1
17,28,25,81,13595,688,1648,1,39,0,2,3,0
10,8,5,24,13806,494,467,8,91,0,0,0,0
22,25,22,77,12471,569,1435,11,81,0,3,3,0
28,9,6,80,27046,890,320,7,176,0,0,1,0
17,10,7,59,26158,910,1901,0,171,0,0,0,0
6,12,9,43,25884,217,497,26,15,0,2,2,1
4,24,21,47,20996,571,1786,0,73,0,0,0,0
30,22,19,72,19549,545,192,27,149,0,0,2,0
21,6,3,91,14434,499,668,16,57,0,1,1,0
22,14,11,50,8884,726,1905,11,45,0,0,0,0
15,27,24,100,13332,697,884,30,170,0,1,1,0
14,22,19,39,26340,470,1060,3,114,0,0,0,0
25,12,9,109,11247,825,1035,23,92,0,2,3,0
12,16,13,90,10068,250,877,26,123,0,1,2,1
19,14,11,42,11235,689,1626,11,52,0,0,0,0
13,26,23,85,17770,920,1883,16,157,0,0,1,0
28,25,22,91,27368,802,931,26,180,0,0,2,0
11,8,5,107,22001,657,35,5,22,0,0,2,0
23,11,8,99,22947,263,1085,18,168,0,2,2,0
23,21,18,87,7353,871,1513,15,89,0,2,3,0
7,15,12,60,21269,984,669,18,86,0,0,0,0
7,7,4,68,20701,582,765,13,31,0,0,0,0
13,24,21,76,14692,557,1374,8,19,0,2,3,0
24,9,6,64,22346,633,546,27,51,0,1,2,0
13,28,25,62,24760,319,393,10,112,0,2,2,1
26,7,4,107,17878,813,717,6,88,0,1,1,0
18,20,17,30,14131,628,731,3,61,0,0,0,0
8,9,6,99,10116,742,1634,3,51,1,0,1,0
11,21,18,24,14826,706,1026,14,55,0,0,0,0
17,9,6,51,18450,641,1019,18,105,0,0,0,0
25,16,13,82,27869,226,95,10,42,0,3,3,3
11,16,13,25,15121,280,506,20,0,0,2,1,0
7,17,14,103,15322,790,1491,16,135,0,0,1,0
25,16,13,68,14424,536,161,13,141,0,0,1,0
14,8,5,103,28905,658,62,11,156,0,0,1,0
24,17,14,30,9010,457,1097,5,44,0,0,0,0
10,17,14,43,18674,733,142,9,123,0,0,0,0
12,22,19,72,6670,269,1295,30,120,0,1,2,1
19,12,9,100,16117,682,765,11,58,0,2,3,0
6,27,24,96,13156,975,1534,10,57,0,2,2,1
29,12,9,39,19733,611,657,28,169,1,0,0,0
13,20,17,46,13831,701,408,13,176,0,0,0,0
26,19,16,35,19022,497,1954,21,33,0,3,2,0
27,13,10,59,15063,353,647,11,171,0,0,1,0
27,15,12,75,15113,995,729,13,93,0,0,1,0
21,26,23,33,21871,968,1405,4,12,0,0,0,0
21,11,8,84,9903,489,1367,13,108,0,1,2,0
6,6,3,96,8990,945,645,8,173,1,0,0,0
29,8,5,43,11607,544,1868,23,163,1,0,0,0
26,29,26,97,20472,620,1083,21,26,0,3,3,2
9,11,8,71,22723,484,641,11,112,0,0,0,0
14,20,17,47,13007,933,1374,5,180,0,0,0,0
12,13,10,88,18391,582,1934,19,144,0,0,0,0
11,26,23,104,29341,985,1398,4,73,0,2,3,1
18,6,3,28,11789,914,429,16,3,1,0,0,0
12,21,18,27,24747,472,1676,17,142,1,0,0,0
14,15,12,107,26978,428,253,8,173,0,2,3,0
24,30,27,107,29828,492,1736,7,16,0,3,3,1
12,27,24,109,23717,852,931,7,85,0,2,3,1
